"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.078727608E1,-1.722325876E-1,-6.701790605E-1,1.134320076E0
3.079730408E1,-1.759133367E-1,-7.862002444E-1,1.132736065E0
3.080733308E1,-2.384335206E-1,-8.525692119E-1,9.673399687E-1
3.081736108E1,-3.612865182E-1,-8.325002521E-1,5.143544179E-1
3.082739008E1,-4.518003201E-1,-7.398807947E-1,-1.183458906E-1
3.083741808E1,-4.078412452E-1,-6.047797076E-1,-8.244521445E-1
3.084744608E1,-2.634635505E-1,-4.004720724E-1,-1.526172987E0
3.085747508E1,-6.516224831E-2,-1.776784649E-1,-2.162345957E0
3.086750308E1,1.704847817E-1,-3.304846287E-2,-2.762151584E0
3.087753208E1,3.437715492E-1,1.191115835E-1,-3.259804600E0
3.088756008E1,4.859745182E-1,2.439534384E-1,-3.554346979E0
3.089758808E1,6.226815431E-1,3.309530637E-1,-3.599417317E0
3.090761708E1,7.289905018E-1,2.742028391E-1,-3.411396589E0
3.091764508E1,7.774392150E-1,1.351200905E-1,-3.072983721E0
3.092767408E1,7.622958036E-1,6.665591955E-2,-2.642051529E0
3.093770208E1,8.672748131E-1,1.183553924E-1,-2.439354290E0
3.094773008E1,8.449935593E-1,2.347909977E-1,-2.674411774E0
3.095775908E1,8.647483774E-1,4.188223162E-1,-3.062667478E0
3.096778708E1,8.453569637E-1,5.314703876E-1,-3.310163745E0
3.097781608E1,8.613260020E-1,6.624338387E-1,-3.418491016E0
3.098784408E1,8.825319529E-1,8.262814459E-1,-3.512238255E0
3.099787208E1,8.002139738E-1,9.761360814E-1,-3.490860250E0
3.100790108E1,6.204939535E-1,1.035115045E0,-3.217787678E0
3.101792908E1,5.088024867E-1,9.616699237E-1,-2.641486688E0
3.102795808E1,4.913279365E-1,7.611148122E-1,-1.834579698E0
3.103798608E1,5.509981875E-1,6.665811226E-1,-8.635454589E-1
3.104801408E1,6.602889338E-1,6.436619376E-1,9.013424456E-2
3.105804308E1,7.227873369E-1,6.229920302E-1,7.704794204E-1
3.106807108E1,5.997530756E-1,6.295224930E-1,1.220261282E0
3.107810008E1,6.615104172E-1,5.723826246E-1,1.539892893E0
3.108812808E1,9.577104816E-1,5.375794123E-1,1.566466734E0
3.109815608E1,1.299848903E0,5.704844722E-1,1.449848111E0
3.110818508E1,1.389347556E0,6.400284778E-1,1.458917143E0
3.111821308E1,1.257576458E0,6.179397435E-1,1.780956053E0
3.112824208E1,1.082589905E0,2.226103704E-1,2.448550791E0
3.113827008E1,8.002736154E-1,-4.409481803E-1,3.221242213E0
3.114829808E1,4.970473174E-1,-8.233072597E-1,3.672442024E0
3.115832708E1,4.344991399E-1,-8.122416964E-1,3.598482932E0
3.116835508E1,5.175684131E-1,-6.538442789E-1,2.910541638E0
3.117838408E1,6.356336374E-1,-4.335641702E-1,2.130454658E0
3.118841208E1,9.369410985E-1,-6.962937489E-2,1.335338579E0
3.119844008E1,1.562359065E0,5.593880649E-1,5.469462132E-1
3.120846908E1,2.367585565E0,1.084198474E0,1.391988158E-2
3.121849708E1,3.104854847E0,1.365222090E0,9.298651636E-2
3.122852608E1,3.279863766E0,1.075421365E0,5.757262087E-1
3.123855408E1,2.664228263E0,9.852134451E-2,1.272745889E0
3.124858208E1,1.557717838E0,-9.023787184E-1,1.921394479E0
3.125861108E1,5.127411711E-1,-1.524680631E0,2.478283297E0
3.126863908E1,-3.644436492E-1,-2.064131152E0,2.849031268E0
3.127866808E1,-7.386734909E-1,-2.470149236E0,3.092298828E0
3.128869608E1,-6.006779590E-1,-2.564130363E0,3.172547770E0
3.129872408E1,-1.824461384E-1,-2.408042158E0,2.990203519E0
3.130875308E1,4.765366736E-1,-1.935717818E0,2.413465742E0
3.131878108E1,1.063602972E0,-1.375611715E0,1.430566918E0
3.132881008E1,1.308306608E0,-1.024179729E0,4.482446283E-1
3.133883808E1,1.041951756E0,-1.029532562E0,-2.613857424E-1
3.134886608E1,5.141920115E-1,-1.198803024E0,-4.693618476E-1
3.135889508E1,1.089573088E-1,-1.283047806E0,-3.357722658E-1
3.136892308E1,-1.193893994E-1,-1.274219972E0,-2.505526060E-1
3.137895108E1,-5.069251650E-1,-1.151937590E0,-3.293093383E-1
3.138898008E1,-7.565152462E-1,-9.765186355E-1,-5.174405783E-1
3.139900808E1,-4.960016160E-1,-7.064496316E-1,-9.022785848E-1
3.140903708E1,-1.310111059E-1,-3.509319033E-1,-1.508895049E0
3.141906508E1,1.849130787E-1,6.545373201E-2,-2.229510584E0
3.142909308E1,5.033840181E-1,4.902426933E-1,-2.931830181E0
3.143912208E1,7.629805856E-1,8.320647077E-1,-3.592650919E0
3.144915008E1,9.010744970E-1,9.747622781E-1,-4.015273633E0
3.145917908E1,7.480049893E-1,9.753279231E-1,-4.123009751E0
3.146920708E1,3.177579445E-1,7.369800641E-1,-3.768130538E0
3.147923508E1,2.096979640E-2,3.522027956E-1,-3.154338371E0
3.148926408E1,-1.816444121E-1,-5.561337970E-2,-2.620733750E0
3.149929208E1,-3.191000267E-1,-2.312138173E-1,-2.244097048E0
3.150932108E1,-2.777865976E-1,-1.829582083E-1,-2.005037729E0
3.151934908E1,-1.117285967E-2,8.765327096E-2,-2.167665753E0
3.152937708E1,3.109548553E-1,4.475128493E-1,-2.756517792E0
3.153940608E1,5.473013585E-1,8.555195707E-1,-3.379302977E0
3.154943408E1,8.950531805E-1,1.347046751E0,-3.812361217E0
3.155946208E1,1.101936880E0,1.732889602E0,-3.904839025E0
3.156949108E1,1.147568989E0,1.963432305E0,-3.533341441E0
3.157951908E1,7.275332294E-1,1.807831026E0,-2.659669189E0
3.158954808E1,-1.393026039E-2,1.324396246E0,-1.418049198E0
3.159957608E1,-3.603947447E-1,1.031673301E0,-2.160552031E-1
3.160960408E1,1.278693239E-1,8.852757588E-1,5.457568896E-1
3.161963308E1,6.138177489E-1,9.442987230E-1,6.536169684E-1
3.162966108E1,1.049447813E0,1.528841363E0,5.207460093E-1
3.163969008E1,1.644601762E0,2.410829087E0,4.833466333E-1
3.164971808E1,2.196574241E0,3.074674151E0,3.417539674E-1
3.165974608E1,2.185141181E0,3.301286502E0,3.509551460E-1
3.166977508E1,1.208198037E0,2.689879706E0,9.898862475E-1
3.167980308E1,1.155722639E-1,1.548110716E0,2.237720659E0
3.168983208E1,-2.991996861E-1,6.474551725E-1,3.597617544E0
3.169986008E1,-4.273272376E-1,1.281880702E-1,4.561974848E0
3.170988808E1,-1.493139142E-1,7.042408459E-2,4.907700244E0
3.171991708E1,3.666911727E-1,1.846586517E-1,4.526096917E0
3.172994508E1,1.021045767E0,2.419678701E-1,4.047150314E0
3.173997308E1,1.530513667E0,5.147150449E-2,4.111974885E0
3.175000208E1,1.724844125E0,-4.829062649E-1,5.072864206E0
3.176003008E1,1.387176484E0,-1.283180830E0,6.177937678E0
3.177005908E1,6.502630055E-1,-2.077298497E0,6.722278372E0
3.178008708E1,1.010939732E-1,-2.580510169E0,6.258183112E0
3.179011508E1,-2.364774808E-2,-2.862988572E0,4.603115273E0
3.180014408E1,3.173240080E-2,-2.666073060E0,2.402564194E0
3.181017208E1,8.394408971E-2,-1.825940730E0,4.128941166E-1
3.182020108E1,3.208539721E-1,-8.675376454E-1,-1.066203521E0
3.183022908E1,5.879882585E-1,-1.684856187E-1,-1.929703957E0
3.184025708E1,6.357433458E-1,1.996160486E-1,-1.884958139E0
3.185028608E1,5.390685520E-1,1.559979395E-1,-8.582011038E-1
3.186031408E1,3.771173429E-1,-2.714600565E-1,4.911690384E-1
3.187034208E1,8.681799620E-2,-6.684021648E-1,1.450805885E0
3.188037108E1,-2.624991985E-1,-1.100918952E0,1.868484778E0
3.189039908E1,-7.403895025E-1,-1.478598286E0,1.892720903E0
3.190042808E1,-1.113425927E0,-1.588803683E0,1.517934844E0
3.191045608E1,-1.096217718E0,-1.391005241E0,8.568106359E-1
3.192048408E1,-8.338686468E-1,-1.057994396E0,-7.999575734E-2
3.193051308E1,-4.464514334E-1,-5.672534470E-1,-1.013404918E0
3.194054108E1,1.155504830E-1,-1.780434043E-1,-1.809163021E0
3.195056908E1,6.345050517E-1,3.136285678E-2,-2.433377266E0
3.196059808E1,1.000848607E0,1.987113382E-1,-2.942832302E0
3.197062608E1,1.148937822E0,3.163894037E-1,-3.440764815E0
3.198065508E1,1.295231211E0,4.916264369E-1,-3.722587745E0
3.199068308E1,1.116822136E0,5.178131191E-1,-3.621644338E0
3.200071108E1,7.421291953E-1,4.339512558E-1,-3.063609465E0
3.201074008E1,3.888657148E-1,2.442865835E-1,-2.578646661E0
3.202076808E1,1.312613668E-1,-4.237652600E-2,-2.357169920E0
3.203079608E1,-1.354741395E-2,-8.782517910E-2,-2.346433847E0
3.204082508E1,2.813525221E-1,3.160892223E-1,-2.629365410E0
3.205085308E1,7.513838759E-1,9.500704365E-1,-3.234126552E0
3.206088208E1,1.177642535E0,1.577205146E0,-3.819121767E0
3.207091008E1,1.139041410E0,2.188504938E0,-4.101831136E0
3.208093808E1,7.857489856E-1,2.643173609E0,-3.990424721E0
3.209096708E1,7.823618397E-2,2.574058643E0,-3.421183074E0
3.210099508E1,-5.821066904E-1,1.964228549E0,-2.017179472E0
3.211102408E1,-8.455215628E-1,1.241189636E0,-2.934524578E-1
3.212105208E1,-9.396086714E-1,8.755197526E-1,1.258303267E0
3.213108004E1,-6.682605891E-1,8.123263349E-1,2.288448763E0
3.214110904E1,-1.236759201E-1,9.513686646E-1,2.505896773E0
3.215113704E1,5.228296646E-1,1.312122209E0,1.944887422E0
3.216116504E1,9.718426171E-1,1.664257908E0,1.166955725E0
3.217119404E1,1.226006756E0,1.854706253E0,5.585856807E-1
3.218122204E1,1.340800755E0,1.815017692E0,1.731939429E-1
3.219125104E1,1.156946169E0,1.561142406E0,8.445893705E-2
3.220127904E1,6.625675938E-1,1.096498823E0,3.815682435E-1
3.221130704E1,2.970492263E-1,4.366643639E-1,1.037459194E0
3.222133604E1,3.168031673E-1,-9.889191180E-2,1.758288152E0
3.223136404E1,5.707268393E-1,-3.966515748E-1,2.454939458E0
3.224139204E1,1.016988092E0,-5.237829070E-1,3.022353265E0
3.225142104E1,1.368556319E0,-5.521259692E-1,3.370857258E0
3.226144904E1,1.501243383E0,-5.668359558E-1,3.391213755E0
3.227147804E1,1.702162483E0,-5.432022411E-1,3.130783448E0
3.228150604E1,1.808811165E0,-4.938214816E-1,2.542211491E0
3.229153404E1,1.800562352E0,-4.336127020E-1,2.086305841E0
3.230156304E1,1.876338028E0,-4.874744752E-1,1.993336866E0
3.231159104E1,2.056641015E0,-8.398057634E-1,2.130459335E0
3.232161904E1,2.305832097E0,-1.351174593E0,2.214361618E0
3.233164804E1,2.268510635E0,-1.759253089E0,2.105722690E0
3.234167604E1,2.074761829E0,-1.963998754E0,1.885211908E0
3.235170404E1,1.936879660E0,-2.040271297E0,1.478027013E0
3.236173304E1,1.872937725E0,-2.026188862E0,1.019234592E0
3.237176104E1,1.835093669E0,-1.936023189E0,7.235344648E-1
3.238179004E1,1.865084769E0,-1.860668951E0,6.180641431E-1
3.239181804E1,1.999354966E0,-1.831738390E0,6.325102741E-1
3.240184604E1,2.227363632E0,-1.824323390E0,7.358522093E-1
3.241187504E1,2.401884162E0,-1.908314842E0,8.958981031E-1
3.242190304E1,2.465604780E0,-2.075571230E0,1.177296526E0
3.243193104E1,2.426317630E0,-2.263389059E0,1.526677017E0
3.244196004E1,2.307288785E0,-2.346470977E0,1.781809747E0
3.245198804E1,2.129359474E0,-2.174283924E0,1.777051867E0
3.246201704E1,1.820655431E0,-1.795084680E0,1.518462848E0
3.247204504E1,1.548419742E0,-1.232846829E0,9.661062062E-1
3.248207304E1,1.267132270E0,-7.139562140E-1,8.103948534E-2
3.249210204E1,1.075458787E0,-2.220063530E-1,-8.919424617E-1
3.250213004E1,1.012882908E0,1.463613626E-1,-1.753303986E0
3.251215804E1,1.115800189E0,4.322367791E-1,-2.499126282E0
3.252218704E1,1.284864244E0,6.121052456E-1,-3.129658443E0
3.253221504E1,1.441659378E0,7.917781958E-1,-3.724134918E0
3.254224404E1,1.486673729E0,9.467068257E-1,-4.335560133E0
3.255227204E1,1.350437844E0,1.104268018E0,-4.839756183E0
3.256230004E1,9.749303855E-1,1.267627529E0,-4.975712718E0
3.257232904E1,5.009498953E-1,1.426572246E0,-4.398965001E0
3.258235704E1,1.525444277E-1,1.504107057E0,-3.480494891E0
3.259238504E1,6.577847175E-2,1.447433650E0,-2.659830573E0
3.260241404E1,3.569423293E-1,1.360642697E0,-1.884567545E0
3.261244204E1,4.849274281E-1,1.256409938E0,-1.408735753E0
3.262247004E1,3.544375283E-1,1.299968771E0,-1.083068646E0
3.263249904E1,2.069884374E-1,1.465789083E0,-9.411783564E-1
3.264252704E1,1.285505976E-1,1.702483057E0,-8.596482897E-1
3.265255604E1,2.552195612E-1,1.956181611E0,-8.468580902E-1
3.266258404E1,4.474747693E-1,2.161731560E0,-8.807140535E-1
3.267261204E1,3.958950182E-1,2.239909711E0,-8.985954237E-1
3.268264104E1,9.439430661E-2,2.135659411E0,-7.520542592E-1
3.269266904E1,-3.865700980E-1,1.806250523E0,-5.050029659E-1
3.270269704E1,-8.331937319E-1,1.436007313E0,-1.923979533E-1
3.271272604E1,-1.083728869E0,1.140994014E0,7.228620350E-2
3.272275404E1,-1.131294068E0,9.201053566E-1,3.282714576E-1
3.273278204E1,-8.630949309E-1,7.859686947E-1,5.434215117E-1
3.274281104E1,-4.855104686E-1,7.755127767E-1,7.263387895E-1
3.275283904E1,-1.029232746E-1,9.925039729E-1,1.129877946E0
3.276286804E1,1.995053901E-1,1.159418664E0,1.880144126E0
3.277289604E1,2.840874841E-1,1.079564336E0,2.753505306E0
3.278292404E1,1.865184318E-1,8.242698576E-1,3.694581921E0
3.279295304E1,-7.545692928E-2,4.092858364E-1,4.398246378E0
3.280298104E1,-4.264776371E-1,-6.000303067E-3,4.690722935E0
3.281300904E1,-6.993977433E-1,-3.255772068E-1,4.571268997E0
3.282303804E1,-7.361262976E-1,-4.535337272E-1,4.095919016E0
3.283306604E1,-6.217107591E-1,-4.359608342E-1,3.750500599E0
3.284309404E1,-2.509142563E-1,-4.318552848E-1,3.850425421E0
3.285312304E1,5.639434844E-2,-6.023468639E-1,4.291297880E0
3.286315104E1,2.156611007E-1,-7.426012118E-1,4.648113690E0
3.287318004E1,9.035526931E-2,-9.712942214E-1,4.329594219E0
3.288320804E1,-3.292285006E-1,-1.295111197E0,3.198753821E0
3.289323604E1,-6.875148855E-1,-1.400472468E0,1.992015395E0
3.290326504E1,-7.777774765E-1,-1.298777986E0,1.072996817E0
3.291329304E1,-5.738010129E-1,-1.140379399E0,3.255659509E-1
3.292332104E1,-9.720966786E-2,-9.663153172E-1,-2.143250120E-1
3.293335004E1,2.685798642E-1,-7.566021504E-1,-3.457973170E-1
3.294337804E1,4.913966413E-1,-5.506189225E-1,6.010294497E-2
3.295340604E1,6.406167077E-1,-4.616939552E-1,6.457296592E-1
3.296343504E1,6.933854169E-1,-6.179586739E-1,1.109479934E0
3.297346304E1,4.501785218E-1,-7.767870312E-1,1.354701049E0
3.298349204E1,1.594256504E-1,-7.910404965E-1,1.510343404E0
3.299352004E1,5.684984654E-2,-8.127946237E-1,1.615027276E0
3.300354804E1,1.162886209E-1,-8.079189961E-1,1.504324281E0
3.301357704E1,2.783395980E-1,-7.618125312E-1,1.089765462E0
3.302360504E1,4.534251152E-1,-6.590573640E-1,3.257115465E-1
3.303363304E1,6.918367088E-1,-4.020843691E-1,-7.003736436E-1
3.304366204E1,1.037487772E0,-1.233853135E-1,-1.779622303E0
3.305369004E1,1.536609682E0,-8.525525473E-2,-2.732916090E0
3.306371804E1,1.987807446E0,-1.625031862E-1,-3.579639110E0
3.307374704E1,2.332538524E0,-1.610620668E-1,-4.055080308E0
3.308377504E1,2.428592051E0,-6.768612586E-2,-3.942259451E0
3.309380304E1,2.016355015E0,-4.815825284E-2,-3.135171783E0
3.310383204E1,1.406922093E0,-3.129698789E-1,-2.073174164E0
3.311386004E1,1.102621296E0,-6.298239170E-1,-1.391678256E0
3.312388883E1,1.144703853E0,-1.083707308E0,-1.323214962E0
3.313391683E1,1.348805447E0,-1.395686814E0,-1.725557778E0
3.314394483E1,1.512809029E0,-1.286569438E0,-2.354103640E0
3.315397383E1,1.636516524E0,-6.836703412E-1,-3.141395559E0
3.316400183E1,1.907297719E0,-7.946921557E-2,-3.895454244E0
3.317402983E1,2.231057319E0,2.917593965E-1,-4.366074997E0
3.318405883E1,2.467945420E0,5.502251856E-1,-4.588058107E0
3.319408683E1,2.203705944E0,6.315109849E-1,-4.490076315E0
3.320411483E1,1.495916131E0,5.594931686E-1,-4.033805798E0
3.321414383E1,8.405134957E-1,3.104986994E-1,-3.208394126E0
3.322417183E1,6.141577645E-1,1.006849605E-1,-2.332155531E0
3.323419983E1,8.541690101E-1,1.022718948E-1,-1.453312587E0
3.324422883E1,1.153739044E0,2.253914523E-1,-6.387872601E-1
3.325425683E1,1.344173283E0,4.263282408E-1,1.352794272E-1
3.326428583E1,1.445783419E0,6.320698325E-1,8.435374564E-1
3.327431383E1,1.623113683E0,7.538465770E-1,1.414744937E0
3.328434183E1,1.794708704E0,7.797152437E-1,1.882754908E0
3.329437083E1,1.905058381E0,7.388109004E-1,2.478341770E0
3.330439883E1,1.960268084E0,5.167032444E-1,3.276986643E0
3.331442683E1,1.774567678E0,-4.312665068E-2,4.257966412E0
3.332445583E1,1.698134044E0,-6.373903602E-1,5.184707408E0
3.333448383E1,1.823746854E0,-8.980292670E-1,5.547414288E0
3.334451183E1,1.974700766E0,-6.718349920E-1,5.148721304E0
3.335454083E1,1.984250585E0,-1.636657588E-1,4.255550927E0
3.336456883E1,1.967936561E0,3.327559796E-1,3.317249985E0
3.337459683E1,1.789816339E0,4.957140791E-1,2.633517517E0
3.338462583E1,1.279193906E0,9.111935422E-2,2.291029724E0
3.339465383E1,5.678073976E-1,-7.578834946E-1,2.372965003E0
3.340468183E1,-1.125071535E-1,-1.611123821E0,2.774862846E0
3.341471083E1,-5.559227856E-1,-2.143635159E0,3.012168585E0
3.342473883E1,-7.492530774E-1,-2.356947725E0,2.812926466E0
3.343476783E1,-7.307221547E-1,-2.382012108E0,2.162017928E0
3.344479583E1,-4.800079463E-1,-2.242411296E0,1.271078264E0
3.345482383E1,7.195949033E-3,-2.018462059E0,4.992726946E-1
3.346485283E1,4.858789162E-1,-1.794217538E0,3.584635556E-2
3.347488083E1,6.095850226E-1,-1.688361446E0,-2.260814238E-1
3.348490883E1,6.371993756E-1,-1.673424588E0,-3.075875169E-1
3.349493783E1,7.207199076E-1,-1.684843615E0,-3.726412994E-1
3.350496583E1,7.052821619E-1,-1.796790459E0,-4.657827669E-1
3.351499383E1,5.124368966E-1,-1.828200386E0,-4.378541261E-1
3.352502283E1,2.872025517E-1,-1.651504546E0,-4.299890363E-1
3.353505083E1,1.282359443E-1,-1.343025621E0,-5.817675519E-1
3.354507883E1,3.898758944E-2,-9.033090835E-1,-1.089000646E0
3.355510783E1,2.011622717E-1,-3.932242294E-1,-1.830804151E0
3.356513583E1,4.412339629E-1,1.885653958E-3,-2.733696694E0
3.357516383E1,5.480609118E-1,2.879277161E-1,-3.566099882E0
3.358519283E1,7.086977398E-1,5.819214068E-1,-4.070593556E0
3.359522083E1,7.978824697E-1,8.794335133E-1,-4.321468343E0
3.360524883E1,4.184502140E-1,1.010551039E0,-4.272944639E0
3.361527783E1,-2.005043138E-1,9.098842044E-1,-3.954577780E0
3.362530583E1,-6.219906215E-1,7.071882811E-1,-3.485513556E0
3.363533383E1,-8.029270819E-1,5.291821528E-1,-3.129944957E0
3.364536283E1,-8.533963005E-1,5.600811792E-1,-2.885481057E0
3.365539083E1,-8.454110505E-1,8.601982203E-1,-2.856547864E0
3.366541983E1,-1.007551417E0,1.164687298E0,-2.937009060E0
3.367544783E1,-1.097531441E0,1.445571750E0,-2.951151136E0
3.368547583E1,-1.035434888E0,1.644706573E0,-2.818464949E0
3.369550483E1,-8.710698022E-1,1.887216918E0,-2.551892141E0
3.370553283E1,-7.834538072E-1,2.077393807E0,-2.195057620E0
3.371556083E1,-7.776088574E-1,2.244839060E0,-1.837082307E0
3.372558983E1,-9.326012950E-1,2.212233962E0,-1.417762685E0
3.373561783E1,-1.232885128E0,2.063121484E0,-6.890592813E-1
3.374564583E1,-1.482715457E0,1.791508962E0,3.573999470E-1
3.375567483E1,-1.457125994E0,1.380414326E0,1.368682326E0
3.376570283E1,-1.295023489E0,1.004294810E0,2.083198630E0
3.377573083E1,-1.030243876E0,8.879473516E-1,2.417713160E0
3.378575983E1,-8.307480609E-1,9.789994629E-1,2.279132395E0
3.379578783E1,-6.643402503E-1,1.261073824E0,1.660305190E0
3.380581583E1,-3.468091046E-1,1.565904086E0,9.612723130E-1
3.381584483E1,-1.014424673E-1,1.692090508E0,3.418282270E-1
3.382587283E1,-2.786101779E-1,1.817941885E0,1.493109906E-1
3.383590083E1,-7.507042102E-1,1.753253261E0,3.308483255E-1
3.384592983E1,-1.052911850E0,1.319835856E0,9.538790935E-1
3.385595783E1,-1.056462572E0,7.359013259E-1,2.072353215E0
3.386598583E1,-9.019795728E-1,3.791038248E-1,3.337295410E0
3.387601483E1,-7.802596195E-1,2.516512247E-1,4.287446319E0
3.388604283E1,-6.607200929E-1,3.153418750E-1,4.683333809E0
3.389607083E1,-6.214281193E-1,5.700585026E-1,4.304552933E0
3.390609983E1,-5.570393845E-1,7.749974178E-1,3.528653728E0
3.391612783E1,-2.408033971E-1,7.189356297E-1,2.906419351E0
3.392615583E1,-2.007663421E-2,5.580973651E-1,2.933210124E0
3.393618483E1,-1.942971289E-2,1.339922357E-1,3.692226663E0
3.394621283E1,-2.498555448E-1,-4.094267178E-1,4.583460442E0
3.395624183E1,-7.440065170E-1,-9.133940687E-1,4.974557893E0
3.396626983E1,-1.069367377E0,-1.311248343E0,4.836999806E0
3.397629783E1,-1.153710027E0,-1.593485987E0,4.148592489E0
3.398632583E1,-1.102362995E0,-1.779224693E0,3.242298036E0
3.399635483E1,-1.018303569E0,-1.749361500E0,2.188084230E0
3.400638283E1,-9.261687731E-1,-1.456899269E0,1.101703137E0
3.401641183E1,-7.559202920E-1,-8.675740443E-1,2.525909454E-1
3.402643983E1,-4.641370681E-1,-4.275785948E-1,-3.439004803E-1
3.403646783E1,-8.030280925E-2,-3.475561595E-1,-7.485564548E-1
3.404649683E1,1.863368026E-1,-4.407613617E-1,-1.053550732E0
3.405652483E1,1.288235895E-1,-5.824242673E-1,-1.169230292E0
3.406655283E1,-8.557575524E-2,-8.029101980E-1,-1.195251571E0
3.407658183E1,-4.081802376E-1,-9.542973887E-1,-1.188324959E0
3.408660983E1,-6.485632930E-1,-1.052231234E0,-1.222959187E0
3.409663783E1,-4.838109022E-1,-1.184871740E0,-1.454746909E0
3.410666683E1,-1.585311726E-1,-1.292880484E0,-1.736918918E0
3.411669483E1,2.767485707E-1,-1.263896421E0,-2.118941490E0
3.412672304E1,7.050521471E-1,-1.213611609E0,-2.723645330E0
3.413675204E1,1.074468268E0,-1.086068852E0,-3.390837194E0
3.414678004E1,1.398617147E0,-7.905984470E-1,-3.961348856E0
3.415680804E1,1.597138012E0,-4.864145212E-1,-4.346856954E0
3.416683704E1,1.609271569E0,-2.414348964E-1,-4.484717926E0
3.417686504E1,1.432761816E0,-1.274997067E-1,-4.216117305E0
3.418689304E1,1.064822044E0,-2.160533027E-1,-3.613190433E0
3.419692204E1,7.667649036E-1,-3.933506754E-1,-3.075018552E0
3.420695004E1,8.260805210E-1,-5.625536013E-1,-2.655194900E0
3.421697804E1,1.172828741E0,-6.092838179E-1,-2.375754125E0
3.422700704E1,1.538432551E0,-5.872403996E-1,-2.281604013E0
3.423703504E1,1.788966154E0,-5.555685174E-1,-2.193878236E0
3.424706304E1,2.051984731E0,-4.160646231E-1,-2.085486646E0
3.425709204E1,2.253007620E0,-1.651266856E-1,-2.095228692E0
3.426712004E1,2.318735002E0,1.956511979E-1,-2.058995250E0
3.427714804E1,2.210007781E0,5.251467700E-1,-1.866549350E0
3.428717704E1,2.056957642E0,6.731523697E-1,-1.461257198E0
3.429720504E1,1.849942527E0,6.278873192E-1,-8.252590603E-1
3.430723304E1,1.709938549E0,4.508688587E-1,-1.425317287E-1
3.431726204E1,1.734951037E0,2.157822843E-1,3.284702629E-1
3.432729004E1,1.745180010E0,-7.550451100E-2,3.945174873E-1
3.433731804E1,1.598646301E0,-2.625763817E-1,2.461356193E-1
3.434734704E1,1.423135399E0,-2.676353927E-1,2.119849563E-1
3.435737504E1,1.303756890E0,-2.855628097E-1,4.445205367E-1
3.436740304E1,1.408065370E0,-3.071842052E-1,8.940632468E-1
3.437743204E1,1.485316591E0,-4.226872527E-1,1.424803317E0
3.438746004E1,1.357128813E0,-5.012855255E-1,1.990889221E0
3.439748804E1,1.086474064E0,-5.035128030E-1,2.483546376E0
3.440751704E1,6.442032436E-1,-5.463889736E-1,2.913105057E0
3.441754504E1,1.480829656E-1,-6.660005672E-1,3.230917600E0
3.442757304E1,-1.255551969E-1,-6.340260185E-1,3.349177537E0
3.443760204E1,-6.697787730E-2,-5.785174502E-1,2.928877337E0
3.444763004E1,1.717469215E-1,-4.564665444E-1,2.275198388E0
3.445765804E1,5.649716442E-1,1.636533335E-2,1.663717040E0
